,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
0,2016-01-01 06:33:00,2016-01-01 06:43:00,C2.3,POINT(855.34758 -282.6777),"POLYGON((17.098547 67.902222,17.098547 67.902222,17.098547 67.902222,17.098547 67.902222,17.098547 67.902222))",POINT(0.923713906413224 251.712165617115),"POLYGON((0.071799 345.866123,0.071799 345.866123,0.071799 345.866123,0.071799 345.866123,0.071799 345.866123))",POINT(-22.26806 -18),"POLYGON((-88.26806 1,-88.26806 1,-88.26806 1,-88.26806 1,-88.26806 1))",UTC-HGS-TOPO,POINT(67 -18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-01 06:38:00,true,,2473,68.0,-17.0,66.0,-19.0,-282.6777,855.34758,-18,67,900.847470268494703,0
2,2016-01-01 09:36:00,2016-01-01 09:56:00,C2.4,POINT(883.41276 -286.433646),"POLYGON((17.098564 68.156652,17.098564 68.156652,17.098564 68.156652,17.098564 68.156652,17.098564 68.156652))",POINT(0.952260659967299 252.035473011327),"POLYGON((0.072052 345.916769,0.072052 345.916769,0.072052 345.916769,0.072052 345.916769,0.072052 345.916769))",POINT(-18.94183 -18),"POLYGON((-89.94183 1,-89.94183 1,-89.94183 1,-89.94183 1,-89.94183 1))",UTC-HGS-TOPO,POINT(72 -18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-01 09:48:00,true,,2473,73.0,-17.0,71.0,-19.0,-286.433646,883.41276,-18,72,928.688504339141105,0
4,2016-01-01 22:25:00,2016-01-01 22:33:00,C2.7,POINT(870.3405 -352.009296),"POLYGON((17.098615 69.22293,17.098615 69.22293,17.098615 69.22293,17.098615 69.22293,17.098615 69.22293))",POINT(0.962657065064641 247.979125312621),"POLYGON((0.073113 346.125216,0.073113 346.125216,0.073113 346.125216,0.073113 346.125216,0.073113 346.125216))",POINT(-23.97526 -22),"POLYGON((-96.97526 1,-96.97526 1,-96.97526 1,-96.97526 1,-96.97526 1))",UTC-HGS-TOPO,POINT(74 -22),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-01 22:30:00,true,,2473,75.0,-21.0,73.0,-23.0,-352.009296,870.3405,-22,74,938.830725110051844,0
7,2016-01-01 23:10:00,2016-01-02 01:20:00,M2.4,POINT(875.89056 -405.303486),"POLYGON((17.098618 69.28518,17.098618 69.28518,17.098618 69.28518,17.098618 69.28518,17.098618 69.28518))",POINT(0.989612619119119 245.168461104549),"POLYGON((0.073175 346.1372,0.073175 346.1372,0.073175 346.1372,0.073175 346.1372,0.073175 346.1372))",POINT(-16.38683 -25),"POLYGON((-97.38683 1,-97.38683 1,-97.38683 1,-97.38683 1,-97.38683 1))",UTC-HGS-TOPO,POINT(82 -25),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-02 00:10:00,true,,2473,83.0,-24.0,81.0,-26.0,-405.303486,875.89056,-25,82,965.119261470242236,0
9,2016-01-06 11:31:00,2016-01-06 11:39:00,C1.8,POINT(-963.32982 43.49961),"POLYGON((17.098081 78.096378,17.098081 78.096378,17.098081 78.096378,17.098081 78.096378,17.098081 78.096378))",POINT(0.988812029215622 87.4145385055399),"POLYGON((0.081977 347.650762,0.081977 347.650762,0.081977 347.650762,0.081977 347.650762,0.081977 347.650762))",POINT(121.15646 2),"POLYGON((-156.84354 1,-156.84354 1,-156.84354 1,-156.84354 1,-156.84354 1))",UTC-HGS-TOPO,POINT(-81 2),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-06 11:37:00,true,,0,-80.0,3.0,-82.0,1.0,43.49961,-963.32982,2,-81,964.311442518123613,0
13,2016-01-15 02:34:00,2016-01-15 02:41:00,C2.8,POINT(640.32126 125.751894),"POLYGON((17.093084 93.766872,17.093084 93.766872,17.093084 93.766872,17.093084 93.766872,17.093084 93.766872))",POINT(0.669322401254754 281.110843868013),"POLYGON((0.097762 349.668798,0.097762 349.668798,0.097762 349.668798,0.097762 349.668798,0.097762 349.668798))",POINT(129.550647 4),"POLYGON((89.550647 1,89.550647 1,89.550647 1,89.550647 1,89.550647 1))",UTC-HGS-TOPO,POINT(41 4),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-15 02:39:00,true,,2480,42.0,5.0,40.0,3.0,125.751894,640.32126,4,41,652.552568650660419,0
15,2016-01-15 15:18:00,2016-01-15 15:31:00,C1.7,POINT(725.78592 102.831294),"POLYGON((17.092607 94.673454,17.092607 94.673454,17.092607 94.673454,17.092607 94.673454,17.092607 94.673454))",POINT(0.751893120788433 278.064145589258),"POLYGON((0.098679 349.765907,0.098679 349.765907,0.098679 349.765907,0.098679 349.765907,0.098679 349.765907))",POINT(129.564475 3),"POLYGON((82.564475 1,82.564475 1,82.564475 1,82.564475 1,82.564475 1))",UTC-HGS-TOPO,POINT(48 3),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-15 15:25:00,true,,2480,49.0,4.0,47.0,2.0,102.831294,725.78592,3,48,733.034430771134225,0
16,2016-01-15 21:59:00,2016-01-15 22:05:00,C1.1,POINT(759.77688 66.085704),"POLYGON((17.092348 95.146422,17.092348 95.146422,17.092348 95.146422,17.092348 95.146422,17.092348 95.146422))",POINT(0.782277679752116 274.971099110457),"POLYGON((0.099158 349.815864,0.099158 349.815864,0.099158 349.815864,0.099158 349.815864,0.099158 349.815864))",POINT(128.897667 1),"POLYGON((78.897667 1,78.897667 1,78.897667 1,78.897667 1,78.897667 1))",UTC-HGS-TOPO,POINT(51 1),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-15 22:03:00,true,,2480,52.0,2.0,50.0,0.0,66.085704,759.77688,1,51,762.645545227735511,0
18,2016-01-20 07:30:00,2016-01-20 07:36:00,C1.3,POINT(916.00398 145.988508),"POLYGON((17.087349 102.341628,17.087349 102.341628,17.087349 102.341628,17.087349 102.341628,17.087349 102.341628))",POINT(0.951715654598225 279.055380303124),"POLYGON((0.10646 350.521113,0.10646 350.521113,0.10646 350.521113,0.10646 350.521113,0.10646 350.521113))",POINT(91.007531 7),"POLYGON((21.007531 1,21.007531 1,21.007531 1,21.007531 1,21.007531 1))",UTC-HGS-TOPO,POINT(71 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-20 07:34:00,true,,2484,72.0,8.0,70.0,6.0,145.988508,916.00398,7,71,927.564518426565655,0
20,2016-01-20 14:25:00,2016-01-20 14:34:00,C1.3,POINT(-676.35054 -143.268846),"POLYGON((17.086957 102.794784,17.086957 102.794784,17.086957 102.794784,17.086957 102.794784,17.086957 102.794784))",POINT(0.709375123363649 101.9599629205),"POLYGON((0.106921 350.562359,0.106921 350.562359,0.106921 350.562359,0.106921 350.562359,0.106921 350.562359))",POINT(-28.787104 -12),"POLYGON((17.212896 1,17.212896 1,17.212896 1,17.212896 1,17.212896 1))",UTC-HGS-TOPO,POINT(-45 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-20 14:32:00,true,,2487,-44.0,-11.0,-46.0,-13.0,-143.268846,-676.35054,-12,-45,691.358094761653319,0
23,2016-01-21 01:17:00,2016-01-21 01:53:00,C2.9,POINT(-562.464096 -134.210274),"POLYGON((17.086324 103.501986,17.086324 103.501986,17.086324 103.501986,17.086324 103.501986,17.086324 103.501986))",POINT(0.593345662887065 103.420474931993),"POLYGON((0.107641 350.626036,0.107641 350.626036,0.107641 350.626036,0.107641 350.626036,0.107641 350.626036))",POINT(-25.748775 -12),"POLYGON((11.251225 1,11.251225 1,11.251225 1,11.251225 1,11.251225 1))",UTC-HGS-TOPO,POINT(-36 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-21 01:45:00,true,,2487,-35.0,-11.0,-37.0,-13.0,-134.210274,-562.464096,-12,-36,578.254491496825608,0
24,2016-01-21 05:36:00,2016-01-21 05:52:00,C1.3,POINT(-755.4141 155.982816),"POLYGON((17.086067 103.781298,17.086067 103.781298,17.086067 103.781298,17.086067 103.781298,17.086067 103.781298))",POINT(0.791492477067591 78.3331622966293),"POLYGON((0.107925 350.650957,0.107925 350.650957,0.107925 350.650957,0.107925 350.650957,0.107925 350.650957))",POINT(-43.1169789 6),"POLYGON((8.883021 1,8.883021 1,8.883021 1,8.883021 1,8.883021 1))",UTC-HGS-TOPO,POINT(-51 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-21 05:42:00,true,,2488,-50.0,7.0,-52.0,5.0,155.982816,-755.4141,6,-51,771.350180764936226,0
28,2016-01-21 08:01:00,2016-01-21 08:27:00,C1.1,POINT(953.30892 133.314456),"POLYGON((17.085922 103.937262,17.085922 103.937262,17.085922 103.937262,17.085922 103.937262,17.085922 103.937262))",POINT(0.987729713443158 277.960839368904),"POLYGON((0.108084 350.664817,0.108084 350.664817,0.108084 350.664817,0.108084 350.664817,0.108084 350.664817))",POINT(86.5571945 7),"POLYGON((7.557194 1,7.557194 1,7.557194 1,7.557194 1,7.557194 1))",UTC-HGS-TOPO,POINT(80 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-21 08:13:00,true,,2484,81.0,8.0,79.0,6.0,133.314456,953.30892,7,80,962.585394201544204,0
29,2016-01-21 13:22:00,2016-01-21 14:19:00,C1.4,POINT(-476.714862 -145.631136),"POLYGON((17.085596 104.281506,17.085596 104.281506,17.085596 104.281506,17.085596 104.281506,17.085596 104.281506))",POINT(0.511493425572308 106.987334351433),"POLYGON((0.108434 350.695268,0.108434 350.695268,0.108434 350.695268,0.108434 350.695268,0.108434 350.695268))",POINT(-26.3779073 -13),"POLYGON((4.622093 1,4.622093 1,4.622093 1,4.622093 1,4.622093 1))",UTC-HGS-TOPO,POINT(-30 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-21 13:51:00,true,,2487,-29.0,-12.0,-31.0,-14.0,-145.631136,-476.714862,-13,-30,498.463125440919214,0
31,2016-01-24 04:06:00,2016-01-24 06:45:00,C1.4,POINT(-168.689868 207.918444),"POLYGON((17.081381 108.209958,17.081381 108.209958,17.081381 108.209958,17.081381 108.209958,17.081381 108.209958))",POINT(0.274809024448293 39.0533561540164),"POLYGON((0.112441 351.029648,0.112441 351.029648,0.112441 351.029648,0.112441 351.029648,0.112441 351.029648))",POINT(-40.79412 7),"POLYGON((-29.79412 1,-29.79412 1,-29.79412 1,-29.79412 1,-29.79412 1))",UTC-HGS-TOPO,POINT(-10 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-24 04:54:00,true,,2488,-9.0,8.0,-11.0,6.0,207.918444,-168.689868,7,-10,267.743068857512299,0
33,2016-01-24 04:07:00,2016-01-24 05:38:00,C1.4,POINT(-169.028496 191.20176),"POLYGON((17.08138 108.210972,17.08138 108.210972,17.08138 108.210972,17.08138 108.210972,17.08138 108.210972))",POINT(0.261938382337309 41.4777150226678),"POLYGON((0.112442 351.029731,0.112442 351.029731,0.112442 351.029731,0.112442 351.029731,0.112442 351.029731))",POINT(-40.80326 6),"POLYGON((-29.80326 1,-29.80326 1,-29.80326 1,-29.80326 1,-29.80326 1))",UTC-HGS-TOPO,POINT(-10 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-24 04:55:00,true,,2488,-9.0,7.0,-11.0,5.0,191.20176,-169.028496,6,-10,255.203341449753793,0
34,2016-01-25 09:00:00,2016-01-25 09:11:00,C1.4,POINT(-859.05276 193.59384),"POLYGON((17.079193 109.951254,17.079193 109.951254,17.079193 109.951254,17.079193 109.951254,17.079193 109.951254))",POINT(0.903950545768631 77.3001307937632),"POLYGON((0.114221 351.170567,0.114221 351.170567,0.114221 351.170567,0.114221 351.170567,0.114221 351.170567))",POINT(-109.64878 9),"POLYGON((-45.64878 1,-45.64878 1,-45.64878 1,-45.64878 1,-45.64878 1))",UTC-HGS-TOPO,POINT(-63 9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-25 09:07:00,true,,0,-62.0,10.0,-64.0,8.0,193.59384,-859.05276,9,-63,880.596513364414477,0
36,2016-01-26 16:54:00,2016-01-26 18:45:00,C1.3,POINT(410.50665 -414.782796),"POLYGON((17.076599 111.82188,17.076599 111.82188,17.076599 111.82188,17.076599 111.82188,17.076599 111.82188))",POINT(0.599142358089001 224.703130911136),"POLYGON((0.116136 351.3173,0.116136 351.3173,0.116136 351.3173,0.116136 351.3173,0.116136 351.3173))",POINT(-35.14914 -30),"POLYGON((-63.14914 1,-63.14914 1,-63.14914 1,-63.14914 1,-63.14914 1))",UTC-HGS-TOPO,POINT(29 -30),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-26 17:51:00,true,,0,30.0,-29.0,28.0,-31.0,-414.782796,410.50665,-30,29,583.575597118145538,0
38,2016-01-26 17:04:00,2016-01-26 18:40:00,C1.3,POINT(597.577014 -231.611094),"POLYGON((17.076586 111.83151,17.076586 111.83151,17.076586 111.83151,17.076586 111.83151,17.076586 111.83151))",POINT(0.657987742231032 248.814482391355),"POLYGON((0.116146 351.318043,0.116146 351.318043,0.116146 351.318043,0.116146 351.318043,0.116146 351.318043))",POINT(-24.24057 -18),"POLYGON((-63.24057 1,-63.24057 1,-63.24057 1,-63.24057 1,-63.24057 1))",UTC-HGS-TOPO,POINT(40 -18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-26 17:15:00,true,,2486,41.0,-17.0,39.0,-19.0,-231.611094,597.577014,-18,40,640.891555978882479,0
39,2016-01-28 05:17:00,2016-01-28 05:28:00,C5.3,POINT(678.67266 86.589348),"POLYGON((17.073421 113.888316,17.073421 113.888316,17.073421 113.888316,17.073421 113.888316,17.073421 113.888316))",POINT(0.702553734243671 277.270875120973),"POLYGON((0.118255 351.474069,0.118255 351.474069,0.118255 351.474069,0.118255 351.474069,0.118255 351.474069))",POINT(-40.10894 1),"POLYGON((-83.10894 1,-83.10894 1,-83.10894 1,-83.10894 1,-83.10894 1))",UTC-HGS-TOPO,POINT(44 1),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-28 05:23:00,true,,2488,45.0,2.0,43.0,0.0,86.589348,678.67266,1,44,684.174169797823197,0
41,2016-01-28 06:52:00,2016-01-28 07:12:00,C2.8,POINT(634.86336 207.745218),"POLYGON((17.073277 113.9766,17.073277 113.9766,17.073277 113.9766,17.073277 113.9766,17.073277 113.9766))",POINT(0.685939664316651 288.119557724331),"POLYGON((0.118345 351.480647,0.118345 351.480647,0.118345 351.480647,0.118345 351.480647,0.118345 351.480647))",POINT(-43.97755 8),"POLYGON((-83.97755 1,-83.97755 1,-83.97755 1,-83.97755 1,-83.97755 1))",UTC-HGS-TOPO,POINT(41 8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-28 07:02:00,true,,2488,42.0,9.0,40.0,7.0,207.745218,634.86336,8,41,667.989192631405672,0
43,2016-01-28 11:48:00,2016-01-28 12:16:00,C9.6,POINT(713.4879 117.034158),"POLYGON((17.072827 114.250788,17.072827 114.250788,17.072827 114.250788,17.072827 114.250788,17.072827 114.250788))",POINT(0.742471520508062 279.315330447585),"POLYGON((0.118627 351.501014,0.118627 351.501014,0.118627 351.501014,0.118627 351.501014,0.118627 351.501014))",POINT(-40.68396 3),"POLYGON((-86.68396 1,-86.68396 1,-86.68396 1,-86.68396 1,-86.68396 1))",UTC-HGS-TOPO,POINT(47 3),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-28 12:00:00,true,,2488,48.0,4.0,46.0,2.0,117.034158,713.4879,3,47,723.022805715821733,0
46,2016-01-28 21:48:00,2016-01-28 22:02:00,C3.3,POINT(742.56312 180.738864),"POLYGON((17.071903 114.802452,17.071903 114.802452,17.071903 114.802452,17.071903 114.802452,17.071903 114.802452))",POINT(0.784841978815074 283.679713801403),"POLYGON((0.119193 351.541714,0.119193 351.541714,0.119193 351.541714,0.119193 351.541714,0.119193 351.541714))",POINT(-43.16991 7),"POLYGON((-92.16991 1,-92.16991 1,-92.16991 1,-92.16991 1,-92.16991 1))",UTC-HGS-TOPO,POINT(50 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-28 21:57:00,true,,2488,51.0,8.0,49.0,6.0,180.738864,742.56312,7,50,764.242451152868739,0
48,2016-01-29 04:15:00,2016-01-29 04:36:00,C2.0,POINT(783.98862 175.559286),"POLYGON((17.071298 115.155336,17.071298 115.155336,17.071298 115.155336,17.071298 115.155336,17.071298 115.155336))",POINT(0.825088810230425 282.622067455098),"POLYGON((0.119556 351.567555,0.119556 351.567555,0.119556 351.567555,0.119556 351.567555,0.119556 351.567555))",POINT(-42.70835 7),"POLYGON((-95.70835 1,-95.70835 1,-95.70835 1,-95.70835 1,-95.70835 1))",UTC-HGS-TOPO,POINT(54 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-29 04:28:00,true,,2488,55.0,8.0,53.0,6.0,175.559286,783.98862,7,54,803.404766721192914,0
50,2016-01-29 07:57:00,2016-01-29 08:26:00,C3.5,POINT(793.74102 174.275538),"POLYGON((17.070948 115.35672,17.070948 115.35672,17.070948 115.35672,17.070948 115.35672,17.070948 115.35672))",POINT(0.834598455648241 282.383491184117),"POLYGON((0.119763 351.582235,0.119763 351.582235,0.119763 351.582235,0.119763 351.582235,0.119763 351.582235))",POINT(-43.73815 7),"POLYGON((-97.73815 1,-97.73815 1,-97.73815 1,-97.73815 1,-97.73815 1))",UTC-HGS-TOPO,POINT(55 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-29 08:18:00,true,,2488,56.0,8.0,54.0,6.0,174.275538,793.74102,7,55,812.647998813649906,0
52,2016-01-29 16:33:00,2016-01-29 16:49:00,C1.2,POINT(836.89428 183.951762),"POLYGON((17.070126 115.821852,17.070126 115.821852,17.070126 115.821852,17.070126 115.821852,17.070126 115.821852))",POINT(0.880059318092175 282.396644620271),"POLYGON((0.120241 351.615956,0.120241 351.615956,0.120241 351.615956,0.120241 351.615956,0.120241 351.615956))",POINT(-43.45607 8),"POLYGON((-102.45607 1,-102.45607 1,-102.45607 1,-102.45607 1,-102.45607 1))",UTC-HGS-TOPO,POINT(60 8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-29 16:41:00,true,,2488,61.0,9.0,59.0,7.0,183.951762,836.89428,8,60,856.872386437807336,0
53,2016-01-29 20:48:00,2016-01-29 22:57:00,C2.0,POINT(908.73132 -320.21958),"POLYGON((17.069716 116.050182,17.069716 116.050182,17.069716 116.050182,17.069716 116.050182,17.069716 116.050182))",POINT(0.989596321641787 250.588514711724),"POLYGON((0.120476 351.632416,0.120476 351.632416,0.120476 351.632416,0.120476 351.632416,0.120476 351.632416))",POINT(-22.7876 -20),"POLYGON((-104.7876 1,-104.7876 1,-104.7876 1,-104.7876 1,-104.7876 1))",UTC-HGS-TOPO,POINT(83 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-29 21:46:00,true,,2487,84.0,-19.0,82.0,-21.0,-320.21958,908.73132,-20,83,963.500488512755624,0
55,2016-01-29 20:51:00,2016-01-29 22:40:00,C2.0,POINT(908.73108 -320.219088),"POLYGON((17.069711 116.052864,17.069711 116.052864,17.069711 116.052864,17.069711 116.052864,17.069711 116.052864))",POINT(0.989596195636298 250.588537562761),"POLYGON((0.120479 351.632609,0.120479 351.632609,0.120479 351.632609,0.120479 351.632609,0.120479 351.632609))",POINT(-22.81502 -20),"POLYGON((-104.81502 1,-104.81502 1,-104.81502 1,-104.81502 1,-104.81502 1))",UTC-HGS-TOPO,POINT(83 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-01-29 21:43:00,true,,2487,84.0,-19.0,82.0,-21.0,-320.219088,908.73108,-20,83,963.500098639080534,0
57,2016-02-01 01:09:00,2016-02-01 01:17:00,C1.6,POINT(219.292092 -272.651394),"POLYGON((17.064442 118.779024,17.064442 118.779024,17.064442 118.779024,17.064442 118.779024,17.064442 118.779024))",POINT(0.359483555491492 218.809538474241),"POLYGON((0.123286 351.824516,0.123286 351.824516,0.123286 351.824516,0.123286 351.824516,0.123286 351.824516))",POINT(-120.50649 -22),"POLYGON((-133.50649 1,-133.50649 1,-133.50649 1,-133.50649 1,-133.50649 1))",UTC-HGS-TOPO,POINT(14 -22),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-01 01:14:00,true,,2490,15.0,-21.0,13.0,-23.0,-272.651394,219.292092,-22,14,349.896848033645028,0
58,2016-02-02 14:22:00,2016-02-02 15:53:00,C1.2,POINT(-967.65768 102.938712),"POLYGON((17.06047 120.623556,17.06047 120.623556,17.06047 120.623556,17.06047 120.623556,17.06047 120.623556))",POINT(1.0000102547333 83.9277540374718),"POLYGON((0.125191 351.949731,0.125191 351.949731,0.125191 351.949731,0.125191 351.949731,0.125191 351.949731))",POINT(116.07664 6),"POLYGON((-153.92336 1,-153.92336 1,-153.92336 1,-153.92336 1,-153.92336 1))",UTC-HGS-TOPO,POINT(-89 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-02 14:52:00,true,,0,-88.0,7.0,-90.0,5.0,102.938712,-967.65768,6,-89,973.117548958604175,0
60,2016-02-03 15:12:00,2016-02-03 15:31:00,C1.8,POINT(-957.9753 100.646466),"POLYGON((17.057728 121.809498,17.057728 121.809498,17.057728 121.809498,17.057728 121.809498,17.057728 121.809498))",POINT(0.990025395738148 84.0024132881357),"POLYGON((0.126417 352.02836,0.126417 352.02836,0.126417 352.02836,0.126417 352.02836,0.126417 352.02836))",POINT(110.45317 5),"POLYGON((-167.54683 1,-167.54683 1,-167.54683 1,-167.54683 1,-167.54683 1))",UTC-HGS-TOPO,POINT(-81 5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-03 15:23:00,true,,0,-80.0,6.0,-82.0,4.0,100.646466,-957.9753,5,-81,963.247832350729595,0
62,2016-02-03 16:29:00,2016-02-03 16:39:00,C1.4,POINT(409.876158 -24.0331938),"POLYGON((17.057585 121.869804,17.057585 121.869804,17.057585 121.869804,17.057585 121.869804,17.057585 121.869804))",POINT(0.421997485763783 266.644289481098),"POLYGON((0.12648 352.032321,0.12648 352.032321,0.12648 352.032321,0.12648 352.032321,0.12648 352.032321))",POINT(-144.25087 -7),"POLYGON((-168.25087 1,-168.25087 1,-168.25087 1,-168.25087 1,-168.25087 1))",UTC-HGS-TOPO,POINT(25 -7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-03 16:34:00,true,,2493,26.0,-6.0,24.0,-8.0,-24.0331938,409.876158,-7,25,410.580149667600608,0
65,2016-02-03 22:05:00,2016-02-03 22:17:00,C1.1,POINT(455.250288 -26.2240542),"POLYGON((17.056957 122.131812,17.056957 122.131812,17.056957 122.131812,17.056957 122.131812,17.056957 122.131812))",POINT(0.468702564846394 266.703200228827),"POLYGON((0.126751 352.049484,0.126751 352.049484,0.126751 352.049484,0.126751 352.049484,0.126751 352.049484))",POINT(-144.32301 -7),"POLYGON((-171.32301 1,-171.32301 1,-171.32301 1,-171.32301 1,-171.32301 1))",UTC-HGS-TOPO,POINT(28 -7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-03 22:10:00,true,,2493,29.0,-6.0,27.0,-8.0,-26.2240542,455.250288,-7,28,456.004962410243309,0
66,2016-02-04 07:09:00,2016-02-04 07:16:00,C1.1,POINT(782.04522 -262.862028),"POLYGON((17.055933 122.552088,17.055933 122.552088,17.055933 122.552088,17.055933 122.552088,17.055933 122.552088))",POINT(0.848064058638238 251.421408613448),"POLYGON((0.127186 352.076872,0.127186 352.076872,0.127186 352.076872,0.127186 352.076872,0.127186 352.076872))",POINT(-119.29697 -19),"POLYGON((-176.29697 1,-176.29697 1,-176.29697 1,-176.29697 1,-176.29697 1))",UTC-HGS-TOPO,POINT(58 -19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-04 07:13:00,true,,2490,59.0,-18.0,57.0,-20.0,-262.862028,782.04522,-19,58,825.040103200517819,0
68,2016-02-04 12:16:00,2016-02-04 12:25:00,C2.4,POINT(-312.291174 -87.123918),"POLYGON((17.055352 122.787114,17.055352 122.787114,17.055352 122.787114,17.055352 122.787114,17.055352 122.787114))",POINT(0.333275522623518 105.588196822367),"POLYGON((0.12743 352.092111,0.12743 352.092111,0.12743 352.092111,0.12743 352.092111,0.12743 352.092111))",POINT(160.89603 -11),"POLYGON((-179.10397 1,-179.10397 1,-179.10397 1,-179.10397 1,-179.10397 1))",UTC-HGS-TOPO,POINT(-19 -11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-04 12:21:00,true,,0,-18.0,-10.0,-20.0,-12.0,-87.123918,-312.291174,-11,-19,324.21652401746735,0
70,2016-02-04 14:34:00,2016-02-04 14:48:00,C2.1,POINT(-264.41187 -85.38981),"POLYGON((17.055089 122.892258,17.055089 122.892258,17.055089 122.892258,17.055089 122.892258,17.055089 122.892258))",POINT(0.285626015785596 107.897469299434),"POLYGON((0.127539 352.098912,0.127539 352.098912,0.127539 352.098912,0.127539 352.098912,0.127539 352.098912))",POINT(162.63425 -11),"POLYGON((179.63425 1,179.63425 1,179.63425 1,179.63425 1,179.63425 1))",UTC-HGS-TOPO,POINT(-16 -11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-04 14:42:00,true,,0,-15.0,-10.0,-17.0,-12.0,-85.38981,-264.41187,-11,-16,277.857979278503024,0
72,2016-02-04 16:44:00,2016-02-04 16:53:00,C3.6,POINT(-230.356548 -118.26789),"POLYGON((17.054842 122.991018,17.054842 122.991018,17.054842 122.991018,17.054842 122.991018,17.054842 122.991018))",POINT(0.266185973331725 117.176522851154),"POLYGON((0.127641 352.105289,0.127641 352.105289,0.127641 352.105289,0.127641 352.105289,0.127641 352.105289))",POINT(163.44562 -13),"POLYGON((178.44562 1,178.44562 1,178.44562 1,178.44562 1,178.44562 1))",UTC-HGS-TOPO,POINT(-14 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-04 16:49:00,true,,0,-13.0,-12.0,-15.0,-14.0,-118.26789,-230.356548,-13,-14,258.942914580662716,0
74,2016-02-04 18:15:00,2016-02-04 18:28:00,C5.1,POINT(-215.797626 -83.862282),"POLYGON((17.054668 123.059982,17.054668 123.059982,17.054668 123.059982,17.054668 123.059982,17.054668 123.059982))",POINT(0.237998366717754 111.23689327356),"POLYGON((0.127713 352.109737,0.127713 352.109737,0.127713 352.109737,0.127713 352.109737,0.127713 352.109737))",POINT(163.61358 -11),"POLYGON((177.61358 1,177.61358 1,177.61358 1,177.61358 1,177.61358 1))",UTC-HGS-TOPO,POINT(-13 -11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-04 18:22:00,true,,2494,-12.0,-10.0,-14.0,-12.0,-83.862282,-215.797626,-11,-13,231.519972636235849,0
76,2016-02-04 19:46:00,2016-02-04 19:59:00,C1.1,POINT(848.2668 -276.301116),"POLYGON((17.054494 123.128814,17.054494 123.128814,17.054494 123.128814,17.054494 123.128814,17.054494 123.128814))",POINT(0.917104538403628 251.958311273544),"POLYGON((0.127784 352.114172,0.127784 352.114172,0.127784 352.114172,0.127784 352.114172,0.127784 352.114172))",POINT(-117.21846 -19),"POLYGON((176.78154 1,176.78154 1,176.78154 1,176.78154 1,176.78154 1))",UTC-HGS-TOPO,POINT(67 -19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2016-02-04 19:55:00,true,,2490,68.0,-18.0,66.0,-20.0,-276.301116,848.2668,-19,67,892.131644257216863,0
